country,quarter,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted
IRL,1961-Q3,30266.6,26963.3,4935.6,3793.9,5414.2
IRL,1961-Q4,30458.9,27187.300000000003,5118.8,3734.3,5453.9
IRL,1962-Q1,30648.8,27409.4,5300.1,3674.7,5492.8
IRL,1962-Q2,30837.9,27629.800000000003,5480.4,3615.9,5531.8
IRL,1962-Q3,31134.6,27889.5,5654.9,3641.5,5628.7
IRL,1962-Q4,31545.1,28189.699999999997,5822.3,3757.4,5787.2
IRL,1963-Q1,31951.8,28487.199999999997,5987.7,3872.9,5944.8
IRL,1963-Q2,32355.6,28782.5,6152.3,3986.9,6100.7
IRL,1963-Q3,32718.5,29087,6314.4,4082.4,6281.7
IRL,1963-Q4,33035.2,29399.2,6472.8,4157.3,6488.6
IRL,1964-Q1,33348.1,29708,6629.8,4231.3,6693.8
IRL,1964-Q2,33661.4,30016.899999999998,6786.5,4305.4,6898.4
IRL,1964-Q3,33903.8,30223.699999999997,6983.6,4390.5,7108.6
IRL,1964-Q4,34072.3,30324,7223.2,4486.9,7324.7
IRL,1965-Q1,34238.4,30423,7459.7,4582.8,7538.6
IRL,1965-Q2,34404,30521.699999999997,7695.3,4677.7,7751.2
IRL,1965-Q3,34482.9,30609.6,7749,4790.3,7886.1
IRL,1965-Q4,34468.2,30685.3,7607,4921.3,7937
IRL,1966-Q1,34454.8,30760.8,7465.7,5051.1,7986.3
IRL,1966-Q2,34440.3,30835.4,7326.1,5179.9,8036.3
IRL,1966-Q3,34694,31008.800000000003,7328.7,5312.3,8076.5
IRL,1966-Q4,35233.8,31287.3,7484.1,5447.4,8106.2
IRL,1967-Q1,35771.9,31565.699999999997,7639.7,5581.2,8136.7
IRL,1967-Q2,36303,31839.7,7792.6,5714.2,8165.9
IRL,1967-Q3,36977.6,32336.5,7978.9,5856.3,8364.2
IRL,1967-Q4,37802.1,33069.1,8199.8,6007.3,8742.7
IRL,1968-Q1,38619.7,33796.7,8420.2,6156.6,9119.5
IRL,1968-Q2,39435.3,34521.399999999994,8638.7,6306,9494
IRL,1968-Q3,40149.3,35153,9055.7,6384.4,9848.3
IRL,1968-Q4,40757.1,35687.4,9679.7,6388.8,10181.6
IRL,1969-Q1,41358.6,36215.8,10296.9,6394.3,10512
IRL,1969-Q2,41956.5,36741.4,10910.7,6398.6,10839.7
IRL,1969-Q3,42373.5,37081.899999999994,11093.4,6599.5,11124.9
IRL,1969-Q4,42593.6,37222,10812.3,7010,11362.4
IRL,1970-Q1,43318.1,36940.3,9358.2,7415.6,10995.8
IRL,1970-Q2,43062.4,37519.9,10270.8,7786.5,11802.6
IRL,1970-Q3,43070.7,38033.7,10860,8019.5,12287.9
IRL,1970-Q4,43308.7,38500.5,11189.5,8141.5,12516.9
IRL,1971-Q1,43737.3,38934.8,11323.6,8180.3,12556.8
IRL,1971-Q2,44302.7,39364.3,11353.2,8174.1,12497.8
IRL,1971-Q3,44981.7,39818.2,11345.5,8151.2,12407
IRL,1971-Q4,45732.7,40317.4,11374.5,8142.9,12360
IRL,1972-Q1,46504.5,40879.3,11517.4,8182.5,12436.1
IRL,1972-Q2,47262.4,41526.8,11841.1,8297.9,12701.8
IRL,1972-Q3,47973.2,42285.4,12414.7,8519,13228.9
IRL,1972-Q4,48615.2,43125.9,13172.7,8825,13977.8
IRL,1973-Q1,49175,43956.2,13899.5,9138.9,14783.7
IRL,1973-Q2,49655.3,44695.2,14394.6,9387.1,15487.1
IRL,1973-Q3,50065.8,45278.8,14467.2,9503.7,15946.2
IRL,1973-Q4,50446.7,45696,14095.8,9487.1,16090.7
IRL,1974-Q1,50881.3,46009.600000000006,13460.1,9412.8,15944.4
IRL,1974-Q2,51454.7,46306.2,12769.1,9364.4,15574.1
IRL,1974-Q3,52258.9,46661.3,12190.8,9417,15009.7
IRL,1974-Q4,53240.3,47090.8,11832.9,9587.3,14354.2
IRL,1975-Q1,54189.1,47546.8,11719.2,9824.7,13782.9
IRL,1975-Q2,54919.3,47985.2,11832.3,10072.1,13445.9
IRL,1975-Q3,55256,48370.3,12181.7,10284.6,13495.5
IRL,1975-Q4,55227.3,48693,12705.5,10453.2,13942.3
IRL,1976-Q1,55099.5,48980.100000000006,13266.4,10613.2,14631.7
IRL,1976-Q2,55161.5,49272,13732.4,10807.9,15387.5
IRL,1976-Q3,55680.8,49606.6,13983.3,11078.1,16063.2
IRL,1976-Q4,56712.8,50031.8,14023.6,11433.5,16604.3
IRL,1977-Q1,58074,50603.3,13994.7,11848,17055.7
IRL,1977-Q2,59554.6,51363.9,14046.1,12292.9,17482.5
IRL,1977-Q3,61003.9,52383.600000000006,14323,12753.2,17952.8
IRL,1977-Q4,62304.9,53619,14872.7,13203,18511.3
IRL,1978-Q1,63404.3,54910.9,15630.2,13610.9,19181.5
IRL,1978-Q2,64308.7,56121,16516.9,13962.2,19986.5
IRL,1978-Q3,65010.1,57131.1,17481.7,14241.2,20963.1
IRL,1978-Q4,65529.8,57890.3,18412.7,14454,22023.5
IRL,1979-Q1,65932,58441.600000000006,19143.1,14635.3,22949.7
IRL,1979-Q2,66305.5,58872.9,19555.6,14828.9,23565.5
IRL,1979-Q3,66727.8,59251.4,19517.5,15074.9,23688.3
IRL,1979-Q4,67223.9,59620.1,19086.8,15369.2,23338.5
IRL,1980-Q1,67764,59998.2,18539,15660.6,22770.8
IRL,1980-Q2,68321.8,60410.8,18162.8,15902.2,22266.6
IRL,1980-Q3,68876.4,60877,18220.4,16048.9,22071.9
IRL,1980-Q4,69423.7,61341.600000000006,18734.1,16102.9,22227.1
IRL,1981-Q1,69976.1,61665.200000000004,19460.3,16116.8,22544.7
IRL,1981-Q2,70551.1,61729.899999999994,20135.7,16148.2,22817.4
IRL,1981-Q3,71176.6,61411.5,20530.1,16251.7,22861.1
IRL,1981-Q4,71806.2,60750,20549.6,16443.8,22641
IRL,1982-Q1,72321.8,59973.1,20267.4,16697.7,22296.4
IRL,1982-Q2,72631.6,59311.399999999994,19800.9,16982.1,21981.9
IRL,1982-Q3,72639,58968.899999999994,19225.9,17278.5,21834.2
IRL,1982-Q4,72391.4,58990.899999999994,18628.6,17598.3,21919.3
IRL,1983-Q1,72102.5,59231,18095.3,17989.6,22216
IRL,1983-Q2,71986.7,59511.7,17689.4,18500.7,22676.2
IRL,1983-Q3,72250.1,59688.700000000004,17472.9,19191.8,23280.3
IRL,1983-Q4,72936.1,59733.1,17429.9,20040.4,23966.3
IRL,1984-Q1,73901.3,59751.799999999996,17451.1,20939.1,24634.5
IRL,1984-Q2,74980.9,59864.2,17414.5,21792.6,25202.4
IRL,1984-Q3,76037.8,60182,17211.2,22510.1,25589.1
IRL,1984-Q4,76951.4,60717,16832.4,23043.4,25792.3
IRL,1985-Q1,77618.3,61368.5,16381.9,23388,25893.8
IRL,1985-Q2,77976.3,62028.299999999996,15969,23566.9,25988
IRL,1985-Q3,77956.1,62612.5,15685.6,23594.6,26163.4
IRL,1985-Q4,77635.5,63070.4,15556.4,23544.2,26457.1
IRL,1986-Q1,77265.2,63400.6,15522.3,23557.5,26849.9
IRL,1986-Q2,77095.1,63630.3,15507.3,23766.2,27314.5
IRL,1986-Q3,77364.6,63773.100000000006,15448.5,24308.8,27838.9
IRL,1986-Q4,78128.2,63845.1,15338.5,25176.7,28380.2
IRL,1987-Q1,79225.7,63866.1,15232.9,26197.2,28867.8
IRL,1987-Q2,80467.9,63863.200000000004,15186.5,27196.9,29250.6
IRL,1987-Q3,81720.5,63858.6,15253.7,28033.7,29480
IRL,1987-Q4,82887.9,63892,15440.1,28662.8,29603.5
IRL,1988-Q1,83941.2,64020.8,15696.3,29165.5,29779.6
IRL,1988-Q2,84895.2,64295.7,15966.8,29659.1,30171.5
IRL,1988-Q3,85759.5,64772.6,16208.4,30243.4,30937.2
IRL,1988-Q4,86626.1,65435.100000000006,16441.1,30957.5,32061.1
IRL,1989-Q1,87671.3,66185.6,16753.6,31767.8,33331.7
IRL,1989-Q2,89058,66925.1,17229.8,32636.3,34535.7
IRL,1989-Q3,90985.7,67578.7,17963.6,33549.4,35497.3
IRL,1989-Q4,93345.5,68105.9,18883.5,34449.8,36133.7
IRL,1990-Q1,95702.7,68517.9,19738.2,35245.6,36488.4
IRL,1990-Q2,97673.5,68853.70000000001,20304.4,35879.3,36658.8
IRL,1990-Q3,98901.9,69143.4,20362,36292.8,36711.6
IRL,1990-Q4,99351.6,69421.4,19918.6,36544.2,36734.4
IRL,1991-Q1,99376.3,69730,19247.6,36829.8,36835.9
IRL,1991-Q2,99398.8,70112.3,18645.3,37348.4,37112.8
IRL,1991-Q3,99784.3,70617.4,18366.4,38303.8,37670.9
IRL,1991-Q4,100627.5,71223.1,18454.2,39689.6,38492.2
IRL,1992-Q1,101713.1,71834.6,18701.9,41269.8,39424.3
IRL,1992-Q2,102802.1,72366.1,18873.4,42810.9,40315.6
IRL,1992-Q3,103688.9,72738.6,18761.2,44106.9,41035.3
IRL,1992-Q4,104328.5,72971.1,18357.1,45117.5,41595.1
IRL,1993-Q1,104850.8,73188.5,17874.9,45980.1,42161
IRL,1993-Q2,105407.3,73518.8,17534.4,46861.8,42905.1
IRL,1993-Q3,106159.3,74094.70000000001,17540.6,47941.6,44017.3
IRL,1993-Q4,107223.1,74920.5,17946.9,49330.4,45538.8
IRL,1994-Q1,108671.4,75860.7,18627.1,51073.7,47351.5
IRL,1994-Q2,110550.9,76780.6,19427.2,53205.4,49336.1
IRL,1994-Q3,112970.8,77573.2,20236.2,55815.3,51427.3
IRL,1994-Q4,115831.5,78215.6,20999,58790.9,53549.1
IRL,1995-Q1,121953.3,78040.1,22575.9,61407.2,55178.9
IRL,1995-Q2,123174.7,78783,21571.3,64584.5,56532.8
IRL,1995-Q3,123806,80148.5,24710.7,67039.9,60080.4
IRL,1995-Q4,125934.4,80187.1,25164,68643.8,62430.8
IRL,1996-Q1,130998.1,83361.9,26139.4,69121,62407
IRL,1996-Q2,134121.1,83206,27125.1,72579.4,64488.3
IRL,1996-Q3,132195,84380.9,27430.4,75627.5,67056.6
IRL,1996-Q4,133783.6,84717.2,28646.2,76891.4,70297.5
IRL,1997-Q1,142238.8,86561.6,28907.2,82623.7,73058.3
IRL,1997-Q2,146984.7,89007.3,31469.3,83816.6,74929.3
IRL,1997-Q3,148745.6,89972.6,29696.9,88979.1,78318.3
IRL,1997-Q4,152413.9,93445.79999999999,36511.1,90398.4,81990.9
IRL,1998-Q1,156219.6,94105.3,33808.9,99771.8,93604.9
IRL,1998-Q2,160486.7,96227.2,35162,104396.6,95439.6
IRL,1998-Q3,164511.1,97925.2,35219.5,109275.4,99460.5
IRL,1998-Q4,162269.9,99491.4,39142.9,110935.4,105234.3
IRL,1999-Q1,171710.3,102324.90000000001,37820.9,113013.8,100899.4
IRL,1999-Q2,173590.6,102760,40095.5,119565.1,109149.1
IRL,1999-Q3,179516.4,107455.5,43497.4,126110.6,114140.7
IRL,1999-Q4,185220.4,107831,42309.4,132590.4,119377.8
IRL,2000-Q1,187569.8,111991.5,43262.6,135649.7,122240.7
IRL,2000-Q2,192801.2,115124.6,43639.6,145649.6,133298.8
IRL,2000-Q3,196369.3,115691.40000000001,43460.7,152880.9,136947.6
IRL,2000-Q4,199105.3,118703.5,42442.9,161069.1,147188
IRL,2001-Q1,202917.4,120096.1,46136,173432,158614.5
IRL,2001-Q2,205112,122938,46733,165143.4,146261.5
IRL,2001-Q3,203935,123325.3,43915.2,168994.8,151491.6
IRL,2001-Q4,207223.9,126964.1,44953,171927.7,154052.3
IRL,2002-Q1,215229.7,127913.79999999999,46701,191843,166760.8
IRL,2002-Q2,213160.8,128758.5,47269.4,176933.3,164079.1
IRL,2002-Q3,219302.4,131022.2,49928.1,180935.7,161365.1
IRL,2002-Q4,221773.1,131004.3,48286.4,174389.1,151362.4
IRL,2003-Q1,217441.7,133224.7,48212.5,170114.3,150311.7
IRL,2003-Q2,221011.5,133623.8,47725.8,171626.5,151083.2
IRL,2003-Q3,222543,134283.8,52274.3,178330.7,158275.8
IRL,2003-Q4,236864.1,135494.3,59301,191169.3,167594.7
IRL,2004-Q1,233339.9,134749.9,54634.4,184634.9,156010.4
IRL,2004-Q2,240814.1,138658.6,57325.8,189711,159275.2
IRL,2004-Q3,238048.7,140051.6,57144.9,189774.9,161182.7
IRL,2004-Q4,246670.6,141472.1,58584.2,193577.9,163050.8
IRL,2005-Q1,249943.7,142711.8,60636.1,193257.4,168412.7
IRL,2005-Q2,253612.3,145670.9,66519.4,198963.3,176235.1
IRL,2005-Q3,250480.8,149854.9,70357.7,198457.8,188731.2
IRL,2005-Q4,260130.3,150877.2,69676.5,208351.9,187641.5
IRL,2006-Q1,262522.7,151781.9,73071.5,206557.8,193451.9
IRL,2006-Q2,264687.4,155099.1,69725.5,208554.9,197983.5
IRL,2006-Q3,266615.4,156331.4,70532.9,216912.2,195043.2
IRL,2006-Q4,270211.5,159437,72987.9,215731.8,201344.3
IRL,2007-Q1,282164.2,163885.7,75706,227138.2,208548.9
IRL,2007-Q2,280733.2,164960.8,73755.4,230821.9,215038
IRL,2007-Q3,272642.2,166676.2,69379.8,228061.6,220550.8
IRL,2007-Q4,283794,167890.8,66177.7,237023.8,217369.4
IRL,2008-Q1,275346.5,169759.59999999998,74525.6,223930.9,215797.4
IRL,2008-Q2,269803.8,167031,61969.5,220576.9,208901.4
IRL,2008-Q3,269941.5,167374.8,61385.7,221771.5,205456
IRL,2008-Q4,256840.7,166909.7,54076.1,221805.8,206938.4
IRL,2009-Q1,256721.5,164951,54549.7,235551.6,213200.8
IRL,2009-Q2,257911.8,160716.4,52678.3,231949.4,205777.5
IRL,2009-Q3,255832.8,159768.9,50969.3,229667,197909
IRL,2009-Q4,250692.4,159994.40000000002,50772.2,232172.3,206288.8
IRL,2010-Q1,256170.7,159821.2,42816.2,237298.7,196883.2
IRL,2010-Q2,259465.2,158992.8,46392.7,248091.5,206759.5
IRL,2010-Q3,261700.7,159246.5,42147.7,253635.5,210408.4
IRL,2010-Q4,259200.3,159480.5,46166.7,245630.9,214093.1
IRL,2011-Q1,263836.2,160049.2,41219.6,256120.5,211630.5
IRL,2011-Q2,266451.4,159697,48599.2,255333,214010
IRL,2011-Q3,262892.5,157210.3,42607.5,253300.3,211195.2
IRL,2011-Q4,258795.5,156945.2,46013.8,249943.1,213861.7
IRL,2012-Q1,258335.4,155142.09999999998,50439.7,245786.9,209064.1
IRL,2012-Q2,267778.7,155987.9,62460.9,250794.1,212530.9
IRL,2012-Q3,261685.3,157309,48514.6,252212,209522.1
IRL,2012-Q4,259339.5,156445.9,45951.5,257064.6,210908
IRL,2013-Q1,259730.9,154134.7,48821.3,266693,221522.7
IRL,2013-Q2,265741.7,154249,46008.2,279660.8,230689.9
IRL,2013-Q3,276269.6,156199.6,53280.3,282282.5,227234.3
IRL,2013-Q4,269047.5,157369.5,50137.2,283711.2,234086.1
IRL,2014-Q1,284431.3,156913.3,57496.7,300093.4,246166.9
IRL,2014-Q2,293453.9,159445.9,55904.4,318439.7,258773.6
IRL,2014-Q3,297927.1,159645.9,63882.9,330051.8,266059.3
IRL,2014-Q4,296373.8,161420.7,59135.6,324886.3,273143.3
IRL,2015-Q1,364487.6,161258.4,72701.2,423287.7,308232.3
IRL,2015-Q2,357199,162838.9,87378,432248.2,334599.5
IRL,2015-Q3,368943.4,164436.4,85162.7,453963.1,347661.6
IRL,2015-Q4,372325.4,165633.2,122877.1,465764.6,393696.7
IRL,2016-Q1,360114,169565.4,109747.2,469070.3,398211.5
IRL,2016-Q2,357666.9,168670.6,122732.3,450635.5,395095.2
IRL,2016-Q3,359579.2,169588.5,129567.8,476761.4,414497
IRL,2016-Q4,393435.3,172927.2,153299.1,473421.6,420014.9
IRL,2017-Q1,390618.8,174082.5,91263.3,482308.2,358976.4
IRL,2017-Q2,391832.6,173977.8,292294.3,498056.8,572179.9
IRL,2017-Q3,413520,177332.1,80666.7,516927,367780.3
IRL,2017-Q4,428302.4,179246.2,71423.8,577393.6,394689
IRL,2018-Q1,435482.2,182629.6,90813.4,519899.9,357354.9
IRL,2018-Q2,433934.3,185713.5,95734.9,534866.2,388977.2
IRL,2018-Q3,439928.4,187332.1,103013.6,549616.1,404787.3
IRL,2018-Q4,442865.2,187981,197317.6,571337,507077.7
IRL,2019-Q1,447105,189945.7,103288,579565.3,421817.7
IRL,2019-Q2,455066.6,192227.6,316315.9,594391.4,652459.4
IRL,2019-Q3,464422,193695.1,110582.2,609564.3,460156.1
IRL,2019-Q4,471420.3,194112,443380.5,632315.3,797670.7
IRL,2020-Q1,486732,183940.2,409861.9,686314.8,801240.6
IRL,2020-Q2,465701.2,172698.2,93150.5,631952.1,436142.3
IRL,2020-Q3,519836.6,189836.40000000002,125324.6,679910.9,463155.3
IRL,2020-Q4,506376,189522.1,184287.1,751095.2,633430.1
IRL,2021-Q1,556167.5,187238.7,103412.4,732144.7,468016.9
IRL,2021-Q2,571383.9,196683.7,103031.8,779898.9,502858.6
IRL,2021-Q3,587195.8,204467.09999999998,97681.8,789248.1,516863.9
IRL,2021-Q4,576704.5,207626.2,183250.2,804187.7,629942.5
IRL,2022-Q1,599506.5,208829.40000000002,119162.7,829718.8,570859.5
IRL,2022-Q2,615719.1,214081.4,125286.7,869006.1,607328.4
IRL,2022-Q3,628233.5,220064.59999999998,133946.1,904481.2,641624.4
IRL,2022-Q4,618668.7,221023.2,125436.3,882798.4,620287.2
IRL,2023-Q1,607162.5,224584.8,135953,863117.7,620769.8
IRL,2023-Q2,611399.1,225950.3,126328.9,837908.1,605269.3
IRL,2023-Q3,599278.6,224881.7,119796.4,827210.7,593506.9
IRL,2023-Q4,580382.8,232196.7,189442.6,815368.6,677576.4
IRL,2024-Q1,589921.7,230943.3,120983.1,859611.6,625222
IRL,2024-Q2,592566.6,234214.2,48250.2,952900.7,653495.2
IRL,2024-Q3,628751.6,235391.9,128131.9,892134.5,648293.6
IRL,2024-Q4,649719.3,239520.2,111176.4,936679.3,638855
ISL,1960-Q1,2687.1,1849.2,841.9,790.4,778.2
ISL,1960-Q2,2677.4,1843.7,788.6,782.4,752.9
ISL,1960-Q3,2667.8,1838.3,735,774.3,727.6
ISL,1960-Q4,2658,1832.9,681.1,766.2,702
ISL,1961-Q1,2648.7,1827.6999999999998,627.9,758.4,677
ISL,1961-Q2,2639.1,1822.3,574.9,750.4,651.8
ISL,1961-Q3,2664.9,1845.1,561.1,771.2,660
ISL,1961-Q4,2728.6,1897.8,589.5,822.7,703.9
ISL,1962-Q1,2792.1,1950.3,618.1,873.9,747.6
ISL,1962-Q2,2854.7,2002.1000000000001,646,924.6,790.7
ISL,1962-Q3,2923.6,2053.6,688.1,957.1,831.3
ISL,1962-Q4,2998.9,2104.4,745.3,970,869
ISL,1963-Q1,3073.4,2154.5,802,982.5,906.2
ISL,1963-Q2,3147.4,2204.5,858.3,995.2,943.2
ISL,1963-Q3,3226.8,2256.4,911.5,1007.5,979.6
ISL,1963-Q4,3311.4,2310.2,961.1,1019.3,1015.2
ISL,1964-Q1,3395.1,2363.5,1010,1031,1050.4
ISL,1964-Q2,3478.8,2416.8,1059.1,1042.7,1085.6
ISL,1964-Q3,3548.1,2461.6,1073.7,1057.9,1108.9
ISL,1964-Q4,3602.2,2497.4,1052.4,1076.8,1119.7
ISL,1965-Q1,3656.1,2533.1,1031.2,1095.7,1130.5
ISL,1965-Q2,3709.4,2568.5,1010.2,1114.3,1141.2
ISL,1965-Q3,3787.9,2632.8,1023.3,1139,1171.8
ISL,1965-Q4,3893.1,2728.1,1073,1170.1,1223.5
ISL,1966-Q1,3996.8,2822.3,1122.6,1200.6,1274.9
ISL,1966-Q2,4100.2,2916,1171.5,1231.2,1325.8
ISL,1966-Q3,4143.1,2973.5,1217.9,1221.5,1364.7
ISL,1966-Q4,4120.8,2992,1261.4,1168.6,1390.4
ISL,1967-Q1,4097.9,3009.6,1304,1116,1415.4
ISL,1967-Q2,4075.9,3027.7,1346.8,1063.9,1440.7
ISL,1967-Q3,4027.8,3027,1354,1026.1,1436.6
ISL,1967-Q4,3952,3006,1323.1,1003.8,1401.1
ISL,1968-Q1,3876.8,2985,1291.9,982.1,1365.6
ISL,1968-Q2,3801.8,2964.2,1261.4,960,1330.5
ISL,1968-Q3,3779.2,2932.2000000000003,1199.8,973.4,1278.6
ISL,1968-Q4,3811.4,2888.6,1105.9,1023.8,1209
ISL,1969-Q1,3843.8,2845.8999999999996,1013,1074,1140.6
ISL,1969-Q2,3875.5,2803,920.6,1123.5,1072.2
ISL,1969-Q3,3923.6,2838.7,879.4,1180.9,1084.4
ISL,1969-Q4,3988.8,2958.7,893.2,1246.3,1182.9
ISL,1970-Q1,3880.6,3100.1000000000004,566.5,1510,1065.5
ISL,1970-Q2,4119.3,3196.4,918.9,1372.5,1369.5
ISL,1970-Q3,4317.8,3307.4,1165.6,1279,1580.7
ISL,1970-Q4,4480,3427.8,1321.6,1224.9,1712.5
ISL,1971-Q1,4608.2,3550.8,1400.3,1205.7,1777.3
ISL,1971-Q2,4712.4,3672.3,1429.1,1212.5,1798.7
ISL,1971-Q3,4798.7,3789.3999999999996,1423.6,1240.6,1790.7
ISL,1971-Q4,4872.4,3896.6,1401.9,1284.1,1769.4
ISL,1972-Q1,4938.1,3986.7999999999997,1383.2,1336.5,1752.2
ISL,1972-Q2,5002.9,4057.3999999999996,1385.9,1391.4,1755.1
ISL,1972-Q3,5072.8,4104.4,1427.3,1443.6,1793.9
ISL,1972-Q4,5151.1,4136.6,1508.1,1488.4,1871.6
ISL,1973-Q1,5237.2,4175.8,1609.6,1522,1977
ISL,1973-Q2,5330.5,4243.4,1712.3,1542.5,2096.6
ISL,1973-Q3,5432.7,4361.200000000001,1800.1,1547.5,2221.3
ISL,1973-Q4,5536.9,4519.4,1862.3,1538.3,2336.1
ISL,1974-Q1,5627.7,4672.5,1896.4,1520.7,2421.3
ISL,1974-Q2,5693.9,4779.2,1905.1,1501.3,2464.2
ISL,1974-Q3,5723.9,4799.5,1887.8,1485.7,2448.8
ISL,1974-Q4,5720.7,4733.5,1848.5,1478.9,2377.1
ISL,1975-Q1,5705,4627.9,1796,1485.2,2271.7
ISL,1975-Q2,5699,4534.4,1740.1,1506.7,2158.3
ISL,1975-Q3,5723.3,4497.5,1688.1,1547.5,2057
ISL,1975-Q4,5786,4532.5,1648.5,1604.2,1985.7
ISL,1976-Q1,5880.2,4619.299999999999,1629.6,1666,1956.5
ISL,1976-Q2,5996.8,4731,1636.8,1722.6,1975.8
ISL,1976-Q3,6129.9,4846.9,1676.7,1764.7,2053.2
ISL,1976-Q4,6272,4957.6,1742.8,1793.1,2178.1
ISL,1977-Q1,6414.2,5065.5,1814.1,1818.6,2318.7
ISL,1977-Q2,6549.4,5175.5,1870.3,1853,2443.5
ISL,1977-Q3,6673.6,5294.7,1892.8,1908.6,2525.1
ISL,1977-Q4,6783.6,5420.2,1876.9,1985.4,2556.3
ISL,1978-Q1,6879.3,5540.4,1834.8,2070.7,2555.1
ISL,1978-Q2,6965.1,5647.299999999999,1782.3,2152.5,2544.6
ISL,1978-Q3,7044.6,5733.1,1731.1,2220.3,2543.5
ISL,1978-Q4,7121.5,5795.1,1692.9,2268.7,2558.8
ISL,1979-Q1,7200.1,5838.1,1677,2298.8,2583.2
ISL,1979-Q2,7286.2,5870.700000000001,1688.9,2315.4,2607.9
ISL,1979-Q3,7386.5,5899.700000000001,1736.7,2321.4,2625.9
ISL,1979-Q4,7499.2,5930.700000000001,1813.9,2322.7,2636.6
ISL,1980-Q1,7614.3,5968.700000000001,1898.6,2328.5,2647.4
ISL,1980-Q2,7723.7,6018.4,1969.2,2347.7,2666.3
ISL,1980-Q3,7819.9,6085.2,2006,2388.5,2701
ISL,1980-Q4,7902.3,6171,2007.3,2443.5,2751.5
ISL,1981-Q1,7977,6273.7,1991.5,2488.2,2809.4
ISL,1981-Q2,8051.9,6390.1,1979,2499.9,2865.8
ISL,1981-Q3,8135.4,6520.4,1987.6,2456.4,2913.5
ISL,1981-Q4,8220.6,6652,2016.2,2364.5,2943.6
ISL,1982-Q1,8285.7,6760.4000000000005,2041.7,2264.7,2947
ISL,1982-Q2,8312.6,6826.7,2041.6,2197,2918.5
ISL,1982-Q3,8282,6830.5,1993.8,2198.5,2850
ISL,1982-Q4,8202.4,6776,1902.4,2271.5,2751.1
ISL,1983-Q1,8113.3,6695.8,1801.2,2377.8,2650.2
ISL,1983-Q2,8054.1,6624.799999999999,1723.7,2475.6,2574.3
ISL,1983-Q3,8061.8,6593.5999999999995,1700.9,2529.2,2548.8
ISL,1983-Q4,8141.8,6613.9,1738,2532,2581.5
ISL,1984-Q1,8262.9,6674.2,1810,2512.3,2659.4
ISL,1984-Q2,8389.9,6758.0999999999995,1887.6,2502.8,2764.2
ISL,1984-Q3,8492.6,6853.7,1945.8,2532.3,2882.3
ISL,1984-Q4,8562.2,6950.700000000001,1972.9,2605.8,2995.9
ISL,1985-Q1,8612.6,7041.3,1971.6,2701.3,3083
ISL,1985-Q2,8661.3,7119.700000000001,1948.8,2795,3126.4
ISL,1985-Q3,8725.5,7182.9,1909.2,2867.2,3109.3
ISL,1985-Q4,8818.2,7243.5,1864.9,2911.6,3047.7
ISL,1986-Q1,8947.1,7334,1836.3,2939.1,2995.6
ISL,1986-Q2,9117.5,7484.3,1840.8,2964.1,3005
ISL,1986-Q3,9339.8,7728.299999999999,1897,2999,3127.3
ISL,1986-Q4,9596.4,8048.799999999999,2001,3043.4,3355.8
ISL,1987-Q1,9840.9,8373.7,2123.1,3082.8,3618.3
ISL,1987-Q2,10034.3,8637.2,2233.9,3104.1,3842.9
ISL,1987-Q3,10138.6,8777.7,2307.2,3094.1,3964.4
ISL,1987-Q4,10149.1,8781.9,2332.2,3054.7,3962.4
ISL,1988-Q1,10101.1,8696,2317.5,3004.8,3871.5
ISL,1988-Q2,10038.2,8578.5,2277.3,2964.4,3738
ISL,1988-Q3,9996.7,8477,2221.8,2951.7,3598.2
ISL,1988-Q4,9990.9,8414.2,2161.4,2970.2,3474.8
ISL,1989-Q1,10010.7,8384.6,2106.5,3007.5,3375.3
ISL,1989-Q2,10042.3,8377.4,2065.7,3049.2,3301.9
ISL,1989-Q3,10074.6,8384.5,2047.1,3083,3257.1
ISL,1989-Q4,10102.9,8403.5,2052.8,3101.2,3242.3
ISL,1990-Q1,10129.3,8438.3,2076.7,3101.7,3255.4
ISL,1990-Q2,10157.6,8491.900000000001,2110.7,3085.2,3290.9
ISL,1990-Q3,10190.9,8569.2,2149.2,3050.3,3346.9
ISL,1990-Q4,10223.2,8661.9,2184.4,3000.7,3413.9
ISL,1991-Q1,10238.4,8748.3,2207.3,2945.5,3475.2
ISL,1991-Q2,10223.3,8809.2,2211.7,2893.3,3516.5
ISL,1991-Q3,10162.8,8825.599999999999,2189.6,2851.4,3523.4
ISL,1991-Q4,10062.6,8793,2140.9,2824.1,3491.4
ISL,1992-Q1,9951,8724.4,2074.1,2811.1,3428.1
ISL,1992-Q2,9856.4,8636.6,1999,2810.2,3344.2
ISL,1992-Q3,9805.2,8542.6,1923.2,2820.6,3247.4
ISL,1992-Q4,9808.6,8457.3,1854.7,2844.3,3150.3
ISL,1993-Q1,9860.7,8397.2,1801.6,2886.1,3070.8
ISL,1993-Q2,9949.9,8374.5,1769.5,2949.3,3023.4
ISL,1993-Q3,10070.4,8402.7,1764,3039.4,3022.4
