country,quarter,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,population,host,rank1,rank2,rank3,rank4,host_won,host_top4,year,qtr,q_index,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,population_yoy_log_4q,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,population_yoy_pct
ISL,1961-Q1,2648.7,1827.7,627.9,758.4,677,179028,0,0,0,0,0,0,0,1961,1,7845,-1.439359157361242,-1.1694767353673363,-29.328032422355488,-4.132819549284594,-13.931228763817847,1.948730735189308,-1.4290499051021532,-1.1626649361886177,-25.418695807102985,-4.048582995951422,-13.00436905679775,1.967842435909839
ISL,1961-Q2,2639.1,1822.3,574.9,750.4,651.8,179028,0,0,0,0,0,0,0,1961,2,7846,-1.4408224425058511,-1.1674982584335858,-31.60631088142818,-4.175972102859227,-14.419465045261592,1.948730735189308,-1.4304922686188215,-1.1607094429679443,-27.09865584580269,-4.089979550102251,-13.42807809802099,1.967842435909839
ISL,1961-Q3,2664.9,1845.1,561.1,771.2,660,179028,0,0,0,0,0,0,0,1961,3,7847,-0.10876292631785134,0.3692245059010446,-26.99713564559101,-0.4011652096341578,-9.751161162349575,1.948730735189308,-0.10870380088462415,0.3699069792743259,-23.65986394557823,-0.4003616169443225,-9.29081913139088,1.967842435909839
ISL,1961-Q4,2728.6,1897.8,589.5,822.7,703.9,179028,0,0,0,0,0,0,0,1961,4,7848,2.621469685558253,3.479590856185588,-14.443441826984673,7.114838190833606,0.2702896588274939,1.948730735189308,2.6561324303987943,3.540836925091373,-13.448832770518282,7.374053771861133,0.2706552706552623,1.967842435909839
ISL,1962-Q1,2792.1,1950.3,618.1,873.9,747.6,182376,0,0,0,0,0,0,0,1962,1,7849,5.272504728412741,6.492486111813545,-1.573066145483626,14.175500169268672,9.9196802669133,1.8528271846880884,5.413976667799303,6.707884226076488,-1.5607580824972045,15.229430379746844,10.428360413589369,1.8700985320732055
ISL,1962-Q2,2854.7,2002.1,646,924.6,790.7,182376,0,0,0,0,0,0,0,1962,2,7850,7.852880883310043,9.409719018564466,11.660339115335638,20.875481386211003,19.31808626734206,1.8528271846880884,8.169451707021324,9.866652033144918,12.367368237954434,23.21428571428572,21.310217858238744,1.8700985320732055
ISL,1962-Q3,2923.6,2053.6,688.1,957.1,831.3,182376,0,0,0,0,0,0,0,1962,3,7851,9.264920016247125,10.706087400909414,20.403503345150753,21.5960135905525,23.07509055165715,1.8528271846880884,9.707681338886998,11.300200531136518,22.63411156656567,24.10529045643153,25.954545454545453,1.8700985320732055
ISL,1962-Q4,2998.9,2104.4,745.3,970,869,182376,0,0,0,0,0,0,0,1962,4,7852,9.445689761614684,10.33350703169944,23.45121019102221,16.47044573225438,21.07068246513064,1.8528271846880884,9.906178992890124,10.8862893877121,26.42917726887193,17.904460921356513,23.45503622673675,1.8700985320732055
ISL,1963-Q1,3073.4,2154.5,802,982.5,906.2,185648,0,0,0,0,0,0,0,1963,1,7853,9.599043976145705,9.957547117736,26.045835120128743,11.713439110991786,19.239195665162967,1.7781917569596573,10.0748540525053,10.47018407424498,29.752467238310953,12.427051150017164,21.214553237025147,1.794095714348387
ISL,1963-Q2,3147.4,2204.5,858.3,995.2,943.2,185648,0,0,0,0,0,0,0,1963,2,7854,9.760995640692547,9.63040961203383,28.41541849415723,7.358251043079012,17.63597201462801,1.7781917569596573,10.25326654289418,10.109385145597138,32.86377708978328,7.635734371620173,19.28670798027063,1.794095714348387
ISL,1963-Q3,3226.8,2256.4,911.5,1007.5,979.6,185648,0,0,0,0,0,0,0,1963,3,7855,9.867520045658384,9.417627230889014,28.11574179102836,5.131941461897682,16.415358454097007,1.7781917569596573,10.37077575591736,9.875340864822755,32.46621130649614,5.265907428690841,17.839528449416587,1.794095714348387
ISL,1963-Q4,3311.4,2310.2,961.1,1019.3,1015.2,185648,0,0,0,0,0,0,0,1963,4,7856,9.912550592859048,9.33037099979277,25.429163994159065,4.957532467693859,15.549779113478568,1.7781917569596573,10.420487512087773,9.779509598935544,28.95478330873475,5.082474226804123,16.82393555811277,1.794095714348387
ISL,1964-Q1,3395.1,2363.5,1010,1031,1050.4,188983,0,0,0,0,0,0,0,1964,1,7857,9.95487750187749,9.258489317739826,23.059700196878996,4.81841402735439,14.76662907555486,1.7804656319023948,10.467234984056727,9.700626595497797,25.935162094763097,4.936386768447831,15.912602074597215,1.7964104111005683
ISL,1964-Q2,3478.8,2416.8,1059.1,1042.7,1085.6,188983,0,0,0,0,0,0,0,1964,2,7858,10.011069154884568,9.194362527447009,21.022108112544924,4.6625059810632585,14.06097592974982,1.7804656319023948,10.529325792717792,9.630301655704244,23.39508330420599,4.772909967845651,15.097540288379976,1.7964104111005683
ISL,1964-Q3,3548.1,2461.6,1073.7,1057.9,1108.9,188983,0,0,0,0,0,0,0,1964,3,7859,9.492131486236133,8.704092214201076,16.37743123213724,4.881379617189108,12.39794868811579,1.7804656319023948,9.957233172182956,9.094132246055665,17.79484366428963,5.002481389578173,13.19926500612496,1.7964104111005683
ISL,1964-Q4,3602.2,2497.4,1052.4,1076.8,1119.7,188983,0,0,0,0,0,0,0,1964,4,7860,8.417370922944656,7.791608982646459,9.075008733689938,5.487756271609623,9.79751548659733,1.7804656319023948,8.781784139638816,8.103194528612256,9.499531786494654,5.641126263121743,10.29353821907013,1.7964104111005683
ISL,1965-Q1,3656.1,2533.1,1031.2,1095.7,1130.5,192285,0,0,0,0,0,0,0,1965,1,7861,7.406378985755957,6.930027786791371,2.0772841789672647,6.086422339438791,7.348896872943822,1.7321582507994648,7.687549703985153,7.175798603765604,2.099009900990101,6.275460717749759,7.625666412795118,1.7472471068826323
ISL,1965-Q2,3709.4,2568.5,1010.2,1114.3,1141.2,192285,0,0,0,0,0,0,0,1965,2,7862,6.418273173957623,6.087771983486068,-4.72711598156712,6.641290225746044,4.994751081868554,1.7321582507994648,6.6287225480050616,6.276895067858312,-4.61712774997638,6.8667881461589975,5.121591746499643,1.7472471068826323
ISL,1965-Q3,3787.9,2632.8,1023.3,1139,1171.8,192285,0,0,0,0,0,0,0,1965,3,7863,6.539952687709594,6.723637362129864,-4.807792834738045,7.386487345445314,5.517249515151779,1.7321582507994648,6.758546827879708,6.9548261293467695,-4.694048616932111,7.666131014273558,5.672287852827118,1.7472471068826323
ISL,1965-Q4,3893.1,2728.1,1073,1170.1,1223.5,192285,0,0,0,0,0,0,0,1965,4,7864,7.766098550833789,8.835520550195675,1.938519346456058,8.309553533444891,8.865481161657485,1.7321582507994648,8.075620454166899,9.237607111395851,1.957430634739632,8.664561664190185,9.270340269715094,1.7472471068826323
ISL,1966-Q1,3996.8,2822.3,1122.6,1200.6,1274.9,195568,0,0,0,0,0,0,0,1966,1,7865,8.909703543369218,10.810830624457868,8.492425088312139,9.14280034063948,12.02077314260519,1.6929498602699766,9.31867290281996,11.416841024831248,8.8634600465477,9.573788445742435,12.773109243697478,1.70736146865329
ISL,1966-Q2,4100.2,2916,1171.5,1231.2,1325.8,195568,0,0,0,0,0,0,0,1966,2,7866,10.016561453528894,12.689074322122629,14.813664791389858,9.976289847166164,14.993571046794596,1.6929498602699766,10.535396560090572,13.529297255207329,15.967135220748352,10.490891142421257,16.175955134945653,1.70736146865329
ISL,1966-Q3,4143.1,2973.5,1217.9,1221.5,1364.7,195568,0,0,0,0,0,0,0,1966,3,7867,8.963252408254974,12.16917915175184,17.40953650003556,6.992892725061317,15.239359613338,1.6929498602699766,9.377227487526074,12.940595563658452,19.016906088146214,7.24319578577699,16.46185355862777,1.70736146865329
ISL,1966-Q4,4120.8,2992,1261.4,1168.6,1390.4,195568,0,0,0,0,0,0,0,1966,4,7868,5.684156384008077,9.23366639113663,16.176375159885215,-0.12827641045758398,12.787587162840186,1.6929498602699766,5.848809432072133,9.673399068949085,17.558247903075497,-0.1281941714383339,13.64119329791582,1.70736146865329
ISL,1967-Q1,4097.9,3009.6,1304,1116,1415.4,198757,0,0,0,0,0,0,0,1967,1,7869,2.4980606422461804,6.425502420098272,14.97890399784998,-7.307056787648669,10.454443249760814,1.6174828005105724,2.529523618895113,6.636431279452926,16.158916800285073,-7.04647676161918,11.020472193897568,1.6306348686901728
ISL,1967-Q2,4075.9,3027.7,1346.8,1063.9,1440.7,198757,0,0,0,0,0,0,0,1967,2,7870,-0.5944171805541743,3.759044122328348,13.94464293390687,-14.604790200234952,8.311305576013606,1.6174828005105724,-0.5926540168772143,3.8305898491083568,14.963721724285106,-13.588369070825213,8.666465530245905,1.6306348686901728
ISL,1967-Q3,4027.8,3027,1354,1026.1,1436.6,198757,0,0,0,0,0,0,0,1967,3,7871,-2.822397871206661,1.7832319875070723,10.593511037915526,-17.43144038296318,5.134458639663286,1.6174828005105724,-2.7829403103955985,1.7992265007566788,11.17497331472206,-15.99672533769956,5.268557192056855,1.6306348686901728
ISL,1967-Q4,3952,3006,1323.1,1003.8,1401.1,198757,0,0,0,0,0,0,0,1967,4,7872,-4.182553938361799,0.4668231218552421,4.775525281881432,-15.201365289950353,0.7666166866058255,1.6174828005105724,-4.0962919821394,0.4679144385026701,4.891390518471517,-14.102344685948998,0.7695627157652263,1.6306348686901728
ISL,1968-Q1,3876.8,2985,1291.9,982.1,1365.6,201487,0,0,0,0,0,0,0,1968,1,7873,-5.5464576291457846,-0.8207432720062968,-0.93224605203428,-12.78130067775276,-3.5818284161453384,1.364189013643724,-5.395446448180763,-0.81738437001595,-0.9279141104294396,-11.998207885304655,-3.518440016956348,1.3735365295310276
ISL,1968-Q2,3801.8,2964.2,1261.4,960,1330.5,201487,0,0,0,0,0,0,0,1968,2,7874,-6.961694241288008,-2.1196073829018225,-6.55091930573688,-10.276339606043816,-7.957429514968339,1.364189013643724,-6.724895115189278,-2.0973015820589858,-6.340956340956327,-9.765955446940511,-7.649059484972587,1.3735365295310276
ISL,1968-Q3,3779.2,2932.2000000000003,1199.8,973.4,1278.6,201487,0,0,0,0,0,0,0,1968,3,7875,-6.3707974169718184,-3.1819035517555605,-12.090829825322746,-5.272538946880978,-11.65134813080746,1.364189013643724,-6.172103878047574,-3.131813676907824,-11.388478581979324,-5.1359516616314105,-10.998190171237642,1.3735365295310276
ISL,1968-Q4,3811.4,2888.6,1105.9,1023.8,1209,201487,0,0,0,0,0,0,0,1968,4,7876,-3.622520417348163,-3.9838335645853817,-17.93179849670503,1.972839680265004,-14.746407076239354,1.364189013643724,-3.557692307692306,-3.905522288755825,-16.41599274431259,1.9924287706714503,-13.710655913211044,1.3735365295310276
ISL,1969-Q1,3843.8,2845.8999999999996,1013,1074,1140.6,203370,0,0,0,0,0,0,0,1969,1,7877,-0.8548610461957651,-4.772038482865959,-24.319777771757245,8.945213890508175,-18.003945275779287,0.9302116934533088,-0.8512174989682264,-4.659966499162493,-21.58835823206131,9.357499236330312,-16.47627416520211,0.9345516087886584
ISL,1969-Q2,3875.5,2803,920.6,1123.5,1072.2,203370,0,0,0,0,0,0,0,1969,2,7878,1.9200047949512469,-5.591690935802607,-31.49518628464092,15.727080716350184,-21.584219902430668,0.9302116934533088,1.938555421116317,-5.438229539167394,-27.01759949262724,17.031250000000007,-19.413754227733925,0.9345516087886584
ISL,1969-Q3,3923.6,2838.7,879.4,1180.9,1084.4,203370,0,0,0,0,0,0,0,1969,3,7879,3.7497252687117566,-3.240679362568688,-31.067029847228333,19.323704120788232,-16.473889070811598,0.9302116934533088,3.8209144792548777,-3.188732010094819,-26.704450741790296,21.317033079926052,-15.188487408102604,0.9345516087886584
ISL,1969-Q4,3988.8,2958.7,893.2,1246.3,1182.9,203370,0,0,0,0,0,0,0,1969,4,7880,4.549385807501771,2.3978026990031154,-21.360424211531193,19.665796680884817,-2.182452106310162,0.9302116934533088,4.654457679592805,2.426781139652423,-19.23320372547247,21.732760304747025,-2.158808933002476,0.9345516087886584
ISL,1970-Q1,3880.6,3100.1000000000004,566.5,1510,1065.5,204438,0,0,0,0,0,0,0,1970,1,7881,0.9528320236867672,8.555500701942975,-58.11944237806222,34.07196547401598,-6.811026718376656,0.5237770919876539,0.9573859201831514,8.93214800238944,-44.07699901283317,40.59590316573556,-6.584253901455361,0.5251512022422133
ISL,1970-Q2,4119.3,3196.4,918.9,1372.5,1369.5,204438,0,0,0,0,0,0,0,1970,2,7882,6.100855927424931,13.13349043355192,-0.1848328876302041,20.018508175830178,24.47330973096955,0.5237770919876539,6.290801186943629,14.034962540135565,-0.18466217684119937,22.162883845126835,27.72803581421377,0.5251512022422133
ISL,1970-Q3,4317.8,3307.4,1165.6,1279,1580.7,204438,0,0,0,0,0,0,0,1970,3,7883,9.57364135721992,15.28161813376192,28.17513981342854,7.980166297160718,37.6840948258839,0.5237770919876539,10.04689570802324,16.511079015042117,32.54491698885602,8.307223304259459,45.76724455920325,0.5251512022422133
ISL,1970-Q4,4480,3427.8,1321.6,1224.9,1712.5,204438,0,0,0,0,0,0,0,1970,4,7884,11.613261263973662,14.71686733013744,39.17878828007106,-1.7319953838691229,36.99852405846897,0.5237770919876539,12.314480545527465,15.854936289586652,47.96238244514104,-1.7170825643905818,44.77132471045735,0.5251512022422133
ISL,1971-Q1,4608.2,3550.8,1400.3,1205.7,1777.3,206099,0,0,0,0,0,0,0,1971,1,7885,17.18475443744598,13.57385611766908,90.49646978936704,-22.504933968570473,51.16511862272741,0.8091884840196073,18.749677884863168,14.53824070191283,147.18446601941747,-20.1523178807947,66.80431722196151,0.8124712626811137
ISL,1971-Q2,4712.4,3672.3,1429.1,1212.5,1798.7,206099,0,0,0,0,0,0,0,1971,2,7886,13.451408637614826,13.879299224926989,44.16228519809096,-12.394955057204715,27.26184720307927,0.8091884840196073,14.398077343237926,14.888624702790644,55.522907824572854,-11.65755919854281,31.339905074844832,0.8124712626811137
ISL,1971-Q3,4798.7,3789.4,1423.6,1240.6,1790.7,206099,0,0,0,0,0,0,0,1971,3,7887,10.559903461831864,13.604531298216571,19.995289875504252,-3.0483389039825504,12.473881795936403,0.8091884840196073,11.137616378711378,14.573380903428678,22.134522992450243,-3.002345582486321,13.285253368760674,0.8124712626811137
ISL,1971-Q4,4872.4,3896.6,1401.9,1284.1,1769.4,206099,0,0,0,0,0,0,0,1971,4,7888,8.396358241677326,12.818572205331511,5.898533560777697,4.719887584358773,3.2686214912905243,0.8091884840196073,8.75892857142857,13.676410525701607,6.0759685230024285,4.833047595722095,3.3226277372262913,0.8124712626811137
ISL,1972-Q1,4938.1,3986.8,1383.2,1336.5,1752.2,209137,0,0,0,0,0,0,0,1972,1,7889,6.914331660225415,11.58159738991369,-1.2286843992650454,10.299394545570806,-1.422321753368205,1.4632903738245773,7.15897747493599,12.278923059592197,-1.2211668928086783,10.848469768599143,-1.412254543408531,1.4740488794220186
ISL,1972-Q2,5002.9,4057.4,1385.9,1391.4,1755.1,209137,0,0,0,0,0,0,0,1972,2,7890,5.982041190928378,9.972420561765103,-3.069512741299185,13.762609067790256,-2.453834640028063,1.4632903738245773,6.164587046939984,10.486616017209926,-3.0228815338324666,14.754639175257743,-2.4239728692944995,1.4740488794220186
ISL,1972-Q3,5072.8,4104.4,1427.3,1443.6,1793.9,209137,0,0,0,0,0,0,0,1972,3,7891,5.554788550514367,7.985187378979219,0.2595672999685661,15.154486022961589,0.1785415862331163,1.4632903738245773,5.7119636568237375,8.312661635087327,0.2599044675470674,16.363050137030477,0.17870106662198904,1.4740488794220186
ISL,1972-Q4,5151.1,4136.6,1508.1,1488.4,1871.6,209137,0,0,0,0,0,0,0,1972,4,7892,5.562365525741342,5.97698163534357,7.302212099214867,14.76436336352398,5.615317394277497,1.4632903738245773,5.719973729578864,6.159215726530842,7.575433340466486,15.909975858578008,5.775969255114721,1.4740488794220186
ISL,1973-Q1,5237.2,4175.8,1609.6,1522,1977,212316,0,0,0,0,0,0,0,1973,1,7893,5.880636253971261,4.6317052601974495,15.158604553633914,12.997100284265796,12.07084029383534,1.50861913095639,6.056985480245425,4.740644125614524,16.36784268363214,13.879536101758315,12.82958566373702,1.520056231082978
ISL,1973-Q2,5330.5,4243.4,1712.3,1542.5,2096.6,212316,0,0,0,0,0,0,0,1973,2,7894,6.342729810928205,4.482246031178683,21.148774792016845,10.30940422900022,17.779114968482723,1.50861913095639,6.5482020428151655,4.584216493320836,23.551482790966148,10.859565904844024,19.4575807646288,1.520056231082978
ISL,1973-Q3,5432.7,4361.200000000001,1800.1,1547.5,2221.3,212316,0,0,0,0,0,0,0,1973,3,7895,6.854331452958462,6.068767984417356,23.20576712609359,6.950073179011795,21.3700589358532,1.50861913095639,7.094701151237959,6.256700126693326,26.11924612905485,7.197284566361883,23.825185350353983,1.520056231082978
ISL,1973-Q4,5536.9,4519.4,1862.3,1538.3,2336.1,212316,0,0,0,0,0,0,0,1973,4,7896,7.222449325518632,8.850504728704323,21.096170257082125,3.2976193089237604,22.168919225898875,1.50861913095639,7.489662402205344,9.25397669583714,23.48650619985413,3.352593388873948,24.818337251549472,1.520056231082978
ISL,1974-Q1,5627.7,4672.5,1896.4,1520.7,2421.3,215206,0,0,0,0,0,0,0,1974,1,7897,7.191382855587314,11.238830363444308,16.397165112254264,-0.08545042752183818,20.272404182781933,1.3519978020987369,7.45627434506988,11.894726758944383,17.81809145129225,-0.08541392904073408,22.473444613050077,1.3611786205467211
ISL,1974-Q2,5693.9,4779.2,1905.1,1501.3,2464.2,215206,0,0,0,0,0,0,0,1974,2,7898,6.595038394690356,11.890833378283006,10.669700462646324,-2.707307736128417,16.155022617209625,1.3519978020987369,6.817371728730892,12.626667295093563,11.25970916311394,-2.6709886547812034,17.533148907755415,1.3611786205467211
ISL,1974-Q3,5723.9,4799.5,1887.8,1485.7,2448.8,215206,0,0,0,0,0,0,0,1974,3,7899,5.221414330783958,9.576449697136448,4.756991099418517,-4.075468391544401,9.750549856762625,1.3519978020987369,5.36013400335007,10.04998624231861,4.8719515582467565,-3.993537964458804,10.241750326385455,1.3611786205467211
ISL,1974-Q4,5720.7,4733.5,1848.5,1478.9,2377.1,215206,0,0,0,0,0,0,0,1974,4,7900,3.2656398170287204,4.62856449166793,-0.7437783560773958,-3.937934238898144,1.739838506016156,1.3519978020987369,3.319547038956827,4.737354516086212,-0.7410191698437374,-3.861405447571986,1.755061855228801,1.3611786205467211
ISL,1975-Q1,5705,4627.9,1796,1485.2,2271.7,217974,0,0,0,0,0,0,0,1975,1,7901,1.36421503867048,-0.9591058855475508,-5.439538216581763,-2.3621311843488257,-6.377613612926147,1.2780080681428885,1.373562912024462,-0.9545211342964266,-5.294241721155879,-2.334451239560731,-6.178499153347394,1.2862094923004053
ISL,1975-Q2,5699,4534.4,1740.1,1506.7,2158.3,217974,0,0,0,0,0,0,0,1975,2,7902,0.08952944975675337,-5.258039796548353,-9.059191779985644,0.3590429388983907,-13.25463364256434,1.2780080681428885,0.08956953933156875,-5.12219618346167,-8.66096267912445,0.3596882701658588,-12.4137651164678,1.2862094923004053
ISL,1975-Q3,5723.3,4497.5,1688.1,1547.5,2057,217974,0,0,0,0,0,0,0,1975,3,7903,-0.01048291286167568,-6.499005897890342,-11.18084937835011,4.075468391544401,-17.43494979782456,1.2780080681428885,-0.01048236342352515,-6.292322116887172,-10.57845110710881,4.159655381301741,-15.999673309376028,1.2862094923004053
ISL,1975-Q4,5786,4532.5,1648.5,1604.2,1985.7,217974,0,0,0,0,0,0,0,1975,4,7904,1.1350031027388852,-4.3391222939938245,-11.450871586490052,8.132662176010008,-17.99097605182247,1.2780080681428885,1.1414687013826974,-4.246329354600187,-10.819583446037328,8.472513354520238,-16.465441083673383,1.2862094923004053
ISL,1976-Q1,5880.2,4619.299999999999,1629.6,1666,1956.5,220151,0,0,0,0,0,0,0,1976,1,7905,3.024779162348956,-0.18600230295540143,-9.722738394954966,11.487610042386276,-14.937128721870785,0.9937884927648356,3.070990359333914,-0.18582942587351825,-9.265033407572387,12.173444653918652,-13.875071532332605,0.998742969344968
ISL,1976-Q2,5996.8,4731,1636.8,1722.6,1975.8,220151,0,0,0,0,0,0,0,1976,2,7906,5.09352727690473,4.244382613478592,-6.119946662417064,13.391294854783007,-8.834749515455087,0.9937884927648356,5.225478154062113,4.335744530698671,-5.93644043445779,14.329328997146074,-8.455729046008443,0.998742969344968
ISL,1976-Q3,6129.9,4846.9,1676.7,1764.7,2053.2,220151,0,0,0,0,0,0,0,1976,3,7907,6.863287448886268,7.481763848951672,-0.6776060163581121,13.13399786904359,-0.18490589668092028,0.9937884927648356,7.104292977827464,7.768760422456911,-0.6753154433978947,14.035541195476586,-0.18473505104521504,0.998742969344968
ISL,1976-Q4,6272,4957.6,1742.8,1793.1,2178.1,220151,0,0,0,0,0,0,0,1976,4,7908,8.0654076494163,8.964808901889043,5.562723173150097,11.132077556549458,9.24814403281955,0.9937884927648356,8.399585205668858,9.37892995035854,5.720351835001525,11.77533973320033,9.689278340131937,0.998742969344968
ISL,1977-Q1,6414.2,5065.5,1814.1,1818.6,2318.7,221801,0,0,0,0,0,0,0,1977,1,7909,8.692350763712753,9.220967104904254,10.725489103468089,8.764143056502505,16.98495211304678,0.746690892344759,9.081323764497816,9.659472214404795,11.321796759941094,9.159663865546207,18.51265014055712,0.7494855803516609
